"id","prediction"
72670312,16640.1174917643
72670315,17992.1741508555
72670330,26064.8559990876
72670332,16640.1174917643
72670339,16640.1174917643
72670340,16461.83775444
72670346,18607.0480613398
72670347,21440.6228027861
72670352,25344.9548233999
72670358,18138.0922662212
72670362,18566.6927219189
72670367,18717.4906084131
72670372,21935.6926766088
72670376,19098.5995043925
72670390,13329.0219631173
72670392,18521.09517457
72670394,18843.1554188843
72670401,17705.8913043446
72670404,25847.1976094558
72670409,18667.3320632025
72670440,18970.7095628419
72670472,18460.8434942443
72670568,23159.073708375
72670622,36378.28799422
72670623,17516.1415013655
72670631,21594.5921994864
72670634,18364.3426077018
72670640,25307.5065223373
72670645,18521.09517457
72670648,18187.0272486297
72670667,17711.7862597941
72670675,25053.5238753231
72670681,18809.9158100692
72670699,25698.0274020006
72670702,18733.0039341372
72670744,17259.519130191
72670747,18336.0349587749
72670755,23703.4271869497
72670765,15107.3225788213
72670775,18795.1777847856
72670778,22195.0326977433
72670788,17929.3242361307
72670829,14474.0121377774
72670838,13510.9489270625
72670839,19378.3786944529
72670847,21308.8344704739
72670976,33573.8754585032
72670979,33222.1959285094
72670991,30646.8379248521
72670994,35007.3514035623
72670998,29306.5048659567
72671014,15534.8986721698
72671033,25213.1128855695
72671653,27581.230242628
72671656,41526.3393570299
72671661,20863.4607582194
72671664,29224.2017255682
72671666,25642.1465498027
72671668,28019.0637506938
72671685,12297.6827378169
72671686,33767.5535952263
72671742,12133.7985124486
72671746,19648.0545689987
72671774,16285.9432844809
72671775,6667.57736209689
72671804,14149.3016399923
72671842,21345.9612791956
72671976,38803.1374675287
72671990,31444.9317000081
72671997,40290.970931776
72672007,34431.5464767741
72672029,69972.9883159055
72672036,44756.5427912744
72672038,30610.5503454008
72672040,25575.7850709356
72672043,37724.5584570159
72672077,38543.6462942601
72672096,45553.7898998757
72672102,25988.3022925277
72672107,42023.2577337573
72672127,20992.6156477668
72672131,25323.6444830556
72672143,38707.1084210554
72672166,31344.3775130249
72672183,46553.8028659939
72672185,44842.653569958
72672221,18847.2988995684
72672230,35599.1580435797
72672232,13022.9187145377
72672235,7896.62145878926
72672256,17042.7427598318
72672260,9687.67045219298
72672261,14492.2051044487
72672288,35649.2345865675
72672303,13421.0046553455
72672310,28391.7999876606
72672315,30217.4729269609
72672317,26384.9213621028
72672324,26636.2083023582
72672330,20654.9556722969
72672336,45405.590071912
72672341,26521.1042805042
72672343,30897.7184772142
72672349,30901.889649398
72672352,42152.9315101362
72672361,34465.5122046296
72672363,30909.5678212603
72672364,27352.9508669848
72672365,29553.6144859914
72672368,30340.658663718
72672369,26985.1130993064
72672372,34711.4278674801
72672373,11218.1668746497
72672376,27074.4972640453
72672380,27199.2390489072
72672388,17092.2611385651
72672389,51964.8474795541
72672404,24730.6172916315
72672406,41123.3492632964
72672410,29674.1835513839
72672412,28618.8494652893
72672420,33360.7632502482
72672425,33360.7632502482
72672428,26666.427156721
72672440,33429.6819487335
72672450,39344.7340936842
72672483,42712.8821581722
72672512,25059.2390018389
72672516,40374.379675961
72672570,33018.1740775206
72672577,29049.5483827782
72672578,17258.9836971009
72672660,30427.0776548038
72672671,26745.1148743932
72672746,39045.6684677618
72672788,16164.3696625985
72672804,37127.1072242895
72672805,37669.0553551075
72672838,19638.5267903672
72672861,12254.5143543543
72672866,11306.0884480477
72672874,19904.4983514335
72672880,22170.1061877322
72672906,22275.3768574665
72672921,20114.7292152296
72672995,28978.7228824742
72673025,25808.8863973872
72673201,26682.3025523144
72673222,8028.68364295096
72673230,36602.4937751337
72673271,49270.3806668177
72673302,27021.0607834369
72673332,42991.4029116483
72673347,23545.9892227871
72673368,23776.2491574753
72673384,36850.7158813026
72673399,27895.1980542231
72673404,25672.8766579163
72673469,22362.612930016
72673474,40780.4637607044
72673477,38886.2530972055
72673478,21256.7654845214
72673479,20654.9556722969
72673480,33158.5572039672
72673510,22272.6795120046
72673522,34441.172928449
72673524,19704.1206947314
72673526,22720.8291630948
72673543,48492.7816926174
72673559,35058.8636055308
72673561,7736.4720559328
72673565,31464.5999138877
72673566,34143.5018819687
72673568,27279.8599629776
72673570,17425.3510832528
72673578,19506.5504055801
72673588,10706.2004167855
72673589,34538.7307032222
72673591,23341.1090895587
72673598,26800.8882278654
72673621,26481.8748656292
72673638,7081.59056437172
72673642,27821.1953731344
72673644,7037.60576041329
72673651,17731.610112912
72673655,37885.248225261
72673657,9679.07645030645
72673659,31817.7263257463
72673661,16848.5574644853
72673664,32045.1553888965
72673666,34365.0788598155
72673670,9876.57295459387
72673674,25581.8248231777
72673677,21548.6798380841
72673679,14541.6523098837
72673680,21995.2814022553
72673682,21830.0609022328
72673683,12254.5143543543
72673685,12254.5143543543
72673689,21851.7254481346
72673692,19334.5828716968
72673693,12603.1554815544
72673695,20739.3004801462
72673705,19502.876401037
72673708,33708.8171484889
72673709,36471.4097336362
72673710,52519.2002387219
72673712,20425.0842920065
72673716,29016.3248147018
72673717,22458.1388898606
72673719,16770.9746045563
72673721,38313.7434642785
72673726,32453.8300379686
72673728,10135.9003599357
72673733,35086.8478943265
72673734,31601.7959854444
72673753,24666.3654844001
72673761,13520.1695322711
72673767,45364.6895007115
72673768,21271.9220338552
72673770,9716.98289470671
72673775,21202.3904840723
72673777,26412.4689952993
72673778,9373.79225650271
72673785,11674.4001487895
72673800,24547.1150308928
72673801,14357.4423408095
72673802,8704.97934081504
72673805,20139.234751291
72673806,14357.4423408095
72673811,27122.9748200184
72673813,12638.0271816425
72673814,22280.2537148954
72673816,30219.4946398451
72673824,25952.2783871657
72673828,6055.6588566337
72673829,13460.2490735807
72673840,10049.9561550865
72673841,9233.56391193231
72673844,3875.59078332013
72673866,4228.96883191039
72673867,7348.55502982653
72673871,19724.2823724939
72673873,9412.80684413744
72673877,15985.9282780476
72673878,16301.8347111879
72673881,20533.9749899924
72673885,7604.27753305791
72673886,10296.2190177649
72673887,7781.07973950424
72673888,22635.5757632842
72673889,6118.81267379075
72673890,10846.4928517305
72673924,11458.7591710822
72673926,21185.8844501823
72674147,19651.7936776174
72674207,26063.3903386684
72674217,28698.519176208
72674224,32198.9328498176
72674228,31602.5363722119
72674248,27409.8661407738
72674249,35260.0324228659
72674251,26616.5389642489
72674252,20821.0595964144
72674458,29698.2916683428
72674480,27209.3706633308
72674482,24696.7136951122
72674506,28627.5082845428
72674508,34931.9634553265
72674520,26605.9804052738
72674544,29609.8224956606
72674552,32958.9379076565
72674553,47782.3387138306
72674554,29504.1020302482
72674558,45376.3497717188
72674562,23430.2322109328
72674563,21289.1262487435
72674566,21411.5866907497
72674574,26163.6039457132
72674583,34550.3258381365
72674586,54911.5730481034
72674593,22736.5407291233
72674595,24123.2233389485
72674606,14802.4492438099
72674615,19324.3661048555
72674618,31922.5148946742
72674628,28210.0447050842
72674629,32948.0511215345
72674635,43075.5681468342
72674636,26545.6706729232
72674637,37482.8356510722
72674644,10696.8221242946
72674648,31952.9725668281
72674654,26490.7525005359
72674656,23988.0067957613
72674658,30996.0110243783
72674671,36325.9943440408
72674686,30249.5764008758
72674689,26142.6886842887
72674692,38466.1120859317
72674695,55461.705388922
72674697,28549.8904875346
72674700,31826.9473846434
72674701,28680.830985714
72674710,32859.3751245492
72674715,22203.4410899224
72674716,33301.4046448384
72674726,35849.0654562558
72674735,20000.5943064467
72674759,25037.8592439757
72674776,37125.4065505882
72674780,31234.8814000533
72674791,34195.5529440898
72674795,29041.9971400825
72674796,26875.2774804965
72674810,15615.2875941568
72674815,24112.7892506186
72674816,28633.1881213212
72674855,21546.371320845
72674856,29785.5842745771
72674874,24045.3201637237
72674876,27474.569007506
72674877,51395.370809023
72674884,34677.9383365332
72674887,34677.9383365332
72674889,38520.5402389554
72674890,36322.9994606574
72674898,30066.247437848
72674900,35098.7666633202
72674902,28621.8405673811
72674906,21476.3376611928
72674909,19819.4158827284
72674915,29437.3560671283
72674919,37356.8749916074
72674932,36018.8831688784
72674942,34984.2474091698
72674943,39901.7244103934
72674952,21057.9191489713
72674954,34900.410105595
72674955,36367.1433711942
72674958,16599.33378291
72674960,15617.3541205076
72674963,28724.8674038462
72674981,27612.4357031164
72674982,32881.0400756319
72674994,39317.7778863547
72674995,23843.8883230995
72674997,31499.7525483426
72675016,35624.1235206072
72675018,41086.8452221478
72675020,38164.5674466524
72675025,33086.948259142
72675026,33630.2013265606
72675053,22353.7418680129
72675064,27015.7802041505
72675065,35906.0598906619
72675066,22150.8043319858
72675070,31848.4234910653
72675071,35187.3239598403
72675076,33421.7025589321
72675082,35650.615872152
72675093,27560.4132524622
72675095,28290.9682849413
72675102,27546.8346658008
72675105,41688.8301147465
72675109,39690.1181303889
72675113,27644.3695144355
72675117,36071.3979078188
72675118,51408.0275455837
72675122,20601.285539487
72675125,46938.9899841903
72675134,38979.2398607877
72675140,47136.0670677565
72675144,46519.0340289952
72675147,35562.4299575393
72675154,51333.6136209844
72675161,24015.648452362
72675171,54826.2061885873
72675176,23664.7817647803
72675179,45830.3365116468
72675184,26048.1446673954
72675189,36157.0915557387
72675190,44496.322307724
72675191,31746.8637599914
72675197,23972.195854202
72675200,25731.2354586432
72675202,35845.05182346
72675203,35376.0373267949
72675212,32116.4119526915
72675215,35867.9187750793
72675220,34085.3358354689
72675221,27571.5736327383
72675225,32841.9683933198
72675234,31997.1561592151
72675257,34009.2734078552
72675258,41113.3183971831
72675259,31589.3094897846
72675267,33047.3994059252
72675268,27598.2455280563
72675270,35703.8727783197
72675271,33702.1890435002
72675277,22426.2526915243
72675278,27585.7317708487
72675280,18124.509037366
72675288,23160.2421620806
72675609,31131.7785430466
72675611,36559.3456580711
72675614,19322.4355097885
72675617,26994.4223076711
72675625,37875.2200969361
72675626,38538.98840068
72675635,15124.7896692343
72675637,13195.7671852254
72675654,18241.5393455649
72675661,25567.912854487
72675664,30141.8075675108
72675666,33940.2125938174
72675667,26177.293247786
72675677,38918.3178686816
72675679,24087.630110328
72675680,32023.02585488
72675681,16546.8000343439
72675683,30067.7188825459
72675686,38332.689094059
72675687,24787.6485632203
72675701,28139.3477898469
72675702,28571.5666318656
72675705,17828.4117805404
72675706,16876.4562321871
72675707,12846.1669093824
72675709,22137.2373691786
72675711,23213.2809325739
72675714,38822.8533132923
72675716,32556.4391434754
72675717,27467.2759793224
72675722,48623.092692878
72675729,33057.7003084084
72675735,32491.904575694
72675738,29962.3098347095
72675740,20521.013959379
72675746,9700.39844037906
72675747,23286.0083182178
72675751,24987.152839109
72675753,47028.3039555281
72675756,35524.8452866772
72675757,31878.3744308785
72675758,25252.1996377329
72675759,24044.7199563215
72675762,22677.4855299107
72675765,16778.0320622931
72675770,30667.2828366417
72675772,11699.8344171815
72675774,36947.2968455182
72675776,35152.2001413961
72675777,28387.6506123455
72675778,32564.7098580392
72675780,33574.2014406252
72675781,38666.3397968328
72675783,11973.4821683897
72675784,32103.6396465735
72675805,35416.5365279265
72675810,31149.4079664897
72675813,28333.0946767371
72675816,37587.8134905085
72675818,19535.4753360506
72675822,15467.0319774449
72675826,37315.8595452866
72675827,43474.6033977296
72675831,27979.5118696362
72675832,31937.4705952801
72675833,24799.5287138002
72675834,18513.0848198884
72675838,27244.6116176391
72675839,12025.2243077502
72675842,28591.7951443561
72675848,32956.3011969357
72675853,29729.2503969281
72675854,36805.5051022193
72675857,4624.65000901643
72675876,46472.3683310104
72675878,23298.9461307595
72675881,40134.0621615564
72675883,24800.1947425612
72675893,25463.2482785774
72675901,27030.3816181879
72675902,37320.9647845805
72675909,34872.8287731501
72675912,34460.4519500565
72675914,35246.3872800211
72675919,34489.3088603554
72675920,28635.3779455933
72675924,25924.6448434797
72675925,21923.665639469
72675926,23298.9461307595
72675935,29273.3910073382
72675938,26626.4233487858
72675941,33720.4486359725
72675946,26626.4233487858
72675950,28106.5126768029
72675959,26540.4049275945
72675961,33832.2263363758
72675972,27390.9715864484
72675975,8714.61102198411
72675977,17339.0988020632
72675997,18704.8033977012
72676006,28543.2849742315
72676024,37019.4522733466
72676030,10833.373449066
72676046,20688.7453546922
72676060,39385.0480055825
72676062,30785.5023160411
72676064,50090.3914128444
72676065,17281.860594038
72676066,33818.8051698863
72676068,23621.247069027
72676069,19086.8938480501
72676076,40381.8678504877
72676082,39313.8240875805
72676085,26107.5166281988
72676098,32247.834648774
72676099,32247.834648774
72676100,32134.7841395005
72676104,21592.3139605394
72676105,55882.7069685459
72676109,42414.2142640096
72676110,20594.0994738315
72676136,21128.4110585547
72676138,32217.4879032731
72676140,22843.2220834796
72676142,14717.9316987567
72676337,30607.518166894
72676338,33664.2692288813
72676342,26524.083687446
72676344,34076.510823771
72676347,21170.1555868134
72676349,29449.9913476129
72676905,28552.8134848851
72676909,27467.4271861692
72676910,38485.5578261309
72676913,26816.3220628342
72676941,38267.2133249897
72676952,21847.0546246126
72676968,30141.3062915571
72676997,27047.2776970279
72677026,36072.5774233701
72677073,24388.6285278346
72677074,21368.8340603547
72677084,22064.497386241
72677085,27781.6952339636
72677093,15350.0489351636
72677095,16777.5758906149
72677105,22446.3399424698
72677108,27391.0537021252
72677109,29368.9049423405
72677112,26487.8401499419
72677122,29476.5032931049
72677128,20217.7786127088
72677135,28317.0498713939
72677137,21063.7023051128
72677142,18372.2936432447
72677153,20789.2277629772
72677154,11212.6723138591
72677156,19547.6700003566
72677161,15590.106206997
72677162,15921.4837878428
72677175,22712.3895651753
72677180,27167.7550527752
72677181,27602.3625793268
72677182,21399.2769668124
72677184,26654.4229405993
72677185,27461.0193550134
72677187,27569.5267275418
72677195,16118.1922886391
72677199,23048.4966343082
72677204,21742.9506961088
72677205,27400.2362154532
72677207,30361.0965821284
72677210,21474.5598487102
72677213,27088.6308165479
72677214,23076.7038411177
72677220,18399.3612176316
72677224,14524.2987669854
72677225,26418.0188691855
72677228,27947.7492612723
72677234,29949.2794970238
72677242,18916.1414569303
72677254,25151.8562635334
72677256,29170.1663684227
72677257,18798.7849579369
72677258,15293.2023678716
72677263,27776.1107721945
72677265,26284.8286163646
72677288,21399.2769668124
72677299,31298.65700035
72677304,28314.7372461377
72677331,28914.2653502562
72677350,26911.7530878151
72677579,24317.9913560593
72677581,42763.5165676645
72677642,25578.9736706743
72677653,24917.312863517
72677654,24693.4404754182
72677662,31639.7119071789
72677664,31506.0988374449
72677665,24698.3397740231
72677666,23174.5004501721
72677740,22033.7095825468
72678010,22795.0498952663
72678016,41443.3031224198
72678017,26769.2320769257
72678018,31292.3590205368
72678037,28448.165068489
72678041,48127.3934815533
72678045,30246.043251965
72678048,30068.2222280477
72678050,23499.9739415205
72678052,40425.6787286989
72678055,13325.1077514046
72678056,13325.1077514046
72678057,15796.8033665091
72678059,32448.448357195
72678062,29792.0316105257
72678072,36100.4596174389
72678073,31501.0460600295
72678075,31612.0627005513
72678079,33126.0087735347
72678084,29155.230131872
72678085,41925.9913293065
72678087,20908.1004951218
72678088,23468.9523017272
72678089,37489.8595215047
72678090,35073.3837281664
72678096,26796.8528187007
72678101,35582.5959985125
72678102,32843.5222242805
72678109,31707.405086989
72678111,27730.0562853717
72678112,26469.6232408524
72678116,26451.3893686467
72678124,27005.0632695059
72678128,46728.8035351745
72678129,41308.1513842247
72678132,27461.2412906195
72678133,31147.2612203166
72678139,30595.3764197615
72678142,29634.4507127608
72678149,49147.1499444404
72678150,42133.8540429702
72678200,25297.8441653903
72678204,28595.4309928233
72678214,30836.2883902631
72678216,24773.9926164091
72678217,37593.1099312823
72678218,30361.2935881826
72678224,39938.6656672053
72678225,30008.8153501565
72678227,10945.7905542402
72678230,31413.1130419703
72678232,28067.2274575591
72678236,46111.0253294404
72678237,27062.1736079951
72678239,34235.2437350915
72678241,44738.5040496826
72678242,50764.3386970389
72678254,17898.9183960598
72678255,28884.3693115493
72678257,33974.9312876027
72678261,17898.9183960598
72678270,22520.3151102409
72678271,25964.7392717329
72678273,22731.7047579193
72678278,31287.3270625141
72678280,25279.1794279127
72678292,29429.4305028172
72678293,39689.4748537648
72678294,32641.3947619248
72678296,29647.1604364694
72678297,43500.4144916018
72678299,43205.6713874975
72678300,50599.9098092431
72678304,32068.2693254718
72678305,30935.5405773487
72678308,34532.611861551
72678309,27019.396549207
72678310,32571.1708547453
72678312,47488.4401172597
72678341,37198.7513982478
72678351,22032.1365474665
72678353,50200.5309058262
72678357,48382.0119950834
72678365,41396.0800202841
72678368,28020.6397224679
72678369,13390.649390565
72678372,32612.4308351653
72678375,25525.3620370017
72678376,41139.269589272
72678377,41467.4604226137
72678378,36622.5938914247
72678379,58703.5780563144
72678380,74905.5373874999
72678390,36465.7160397932
72678391,37254.7875452483
72678392,23729.1701968175
72678394,12124.6898421351
72678405,33148.8635461741
72678406,25071.545765957
72678412,29181.9707133767
72678413,27847.8621254212
72678419,12853.9806364847
72678425,35809.1580988979
72678430,26366.0900126671
72678431,25909.9796250499
72678436,35902.6699362876
72678437,43204.2532252436
72678438,31661.0870514893
72678441,8866.38834006832
72678443,37301.1009351159
72678444,41538.0771043388
72678446,19833.5425816201
72678447,57972.2855374611
72678458,28448.3880296524
72678459,39887.5624330706
72678461,50114.9465366257
72678467,26120.1659895533
72678472,33797.0964261284
72678473,31808.3198727716
72678474,33909.325579232
72678475,34177.8846041291
72678489,15944.4557285531
72678496,23374.5797522904
72678498,44389.5474287122
72678500,34977.6779131047
72678505,29730.1854699465
72678507,29875.0128055763
72678511,38172.8297194816
72678513,38353.3984118752
72678515,49914.3888177949
72678516,8810.27286397249
72678527,37255.8610427046
72678529,39508.758790731
72678531,41628.3980405922
72678546,27574.7887411721
72678561,52393.5762926392
72678565,35276.9900614883
72678566,29615.7645265009
72678567,32466.1397087761
72678568,36242.7000801633
72678575,20697.6220350518
72678576,20697.6220350518
72678579,21971.1338088962
72678581,55869.3492983187
72678582,32397.3912395446
72678583,49998.8781602297
72678584,38089.9268531873
72678586,13268.2152029492
72678588,13268.2152029492
72678590,32086.3834055238
72678592,40023.6633105083
72678596,31279.6327308375
72678598,57621.4991088093
72678601,43230.1683034223
72678607,47794.7224662204
72678610,25380.1218773071
72678618,38744.1649453428
72678621,9604.00041031275
72678624,38711.9342511913
72678628,29961.7822032852
72678638,38882.7865663708
72678639,32005.1200442292
72678641,27186.3688851208
72678644,42811.2155092123
72678645,37922.3089365232
72678647,17570.8213645128
72678649,39312.1517210784
72678652,38591.4020793159
72678655,35780.52671919
72678656,42282.0813855451
72678658,49304.4909611955
72678660,26389.0379519982
72678661,33389.4092829041
72678662,36073.995977345
72678666,15944.9047715279
72678671,47621.9207676782
72678672,32688.7286310414
72678676,33911.9991274916
72678688,47445.1616280014
72678689,27796.0443098439
72678690,39521.4319527429
72678691,28053.7525977308
72678692,31768.9199168925
72678693,27889.664609216
72678698,9080.33914385584
72678706,34642.3378794725
72678709,37640.8899685395
72678710,47945.7617898265
72678712,27455.0066198552
72678717,19733.1836768065
72678721,42194.4833212228
72678722,20982.9477582786
72678723,40538.5494981712
72678725,38388.7852862766
72678726,26120.1659895533
72678728,37278.8947594155
72678729,33159.9725496647
72678732,39035.7744215087
72678734,20655.384113644
72678752,47420.8266453556
72678754,24756.4173225139
72678771,38767.6070194387
72678775,21790.6212910272
72678791,37745.9075931014
72678792,32583.1605541397
72678795,38767.2306129641
72678798,27889.664609216
72678799,28754.378864393
72678800,30532.8650536904
72678801,29148.4118773423
72678805,26583.4887104854
72678806,28589.5443246479
72678807,27545.7111176013
72678812,37367.1408898206
72678816,36343.9432731256
72678817,32508.6984488265
72678821,38180.2910865936
72678825,40163.7150848685
72678831,30835.7993605578
72678836,38234.1295684643
72678848,37806.337943656
72678880,36380.7018869294
72678881,25895.4026894861
72678889,32180.5093372479
72678891,27477.8566559012
72678895,38125.0831997338
72678897,15294.788226609
72678899,37194.4047418333
72678900,30753.5647326878
72678902,31418.34933786
72678907,33515.5046251879
72678910,12995.4328696676
72678911,38393.7873575692
72678918,37346.0172670884
72678922,20082.4895559289
72678924,44930.3375005678
72678926,33206.694688961
72678928,27565.7556509352
72678933,15178.0425343762
72678939,33186.5213818965
72678943,34063.1559462776
72678945,10285.9690513217
72678946,30443.1575376323
72678949,33913.8204063666
72678956,32874.640881321
72678958,26495.5513748707
72678959,35882.8463545619
72678961,28071.6917770818
72678974,35050.5025196225
72678975,28829.0225455998
72678976,25187.8261611017
72678980,28954.7682448757
72678981,24704.335732209
72678983,33649.361701425
72678984,29516.0859504992
72678985,28966.2589181555
72678989,37111.0388285122
72678990,33160.4980330835
72678995,38738.5112455298
72679002,32956.2998044233
72679009,30209.5106705429
72679010,34639.925902447
72679015,14034.6459616423
72679018,33364.057207053
72679019,30788.5076075315
72679020,31262.6459623862
72679026,27962.5531175497
72679032,33743.5076710566
72679033,20665.9917589239
72679035,47315.9286380336
72679036,44618.269548971
72679042,49619.5636495123
72679044,28604.2251956948
72679045,27675.6460196657
72679046,26651.4944919901
72679048,29171.1490567071
72679051,45211.1892882783
72679052,42659.8832495411
72679054,36397.0537766115
72679055,33902.177693803
72679057,26580.7082417723
72679061,35792.4366804479
72679068,35933.2720941353
72679070,17515.9618433169
72679090,26116.7259777049
72679091,35967.1894979001
72679115,47916.5363222437
72679123,21907.3497156808
72679126,8899.58464898322
72679128,10176.3207854439
72679163,31715.6422822329
72679164,15436.9093346284
72679183,20775.11521813
72679211,25642.1465498027
72679213,25642.1465498027
72679217,27983.1417703486
72679263,20113.9662208449
72679274,23590.2036489297
72679281,20863.4607582194
72679284,30425.2041707908
72679287,27652.6945888044
72679290,44367.7878150229
72679292,28460.9160561509
72679294,38203.6214284943
72679307,21418.8967920118
72679324,35218.1735679871
72679328,14338.7168353376
72679331,3361.57894448816
72679332,34892.6141196829
72679353,8128.36512809324
72679354,9624.24476177165
72679357,45330.8834418324
72679359,33277.2727591289
72679361,32962.2818620866
72679385,41344.0177321654
72679388,47802.2631127571
72679402,28878.4442036772
72679406,37050.5487324966
72679413,34446.2089584313
72679414,36489.8965846845
72679416,33387.4917607268
72679418,31431.1938556441
72679420,28463.9891182903
72679424,34189.2347096295
72679431,12470.175772866
72679433,33910.2296735777
72679435,27231.0856299519
72679437,34202.2196558049
72679440,26095.7821858431
72679444,45742.2546744854
72679445,12808.6349230628
72679449,28020.589136313
72679453,33299.70853818
72679459,12470.175772866
72679467,31254.9128508563
72679469,20334.2127620322
72679470,27612.0258661382
72679472,32427.9796416738
72679474,28302.4703270976
72679475,28021.2177124326
72679476,29702.2615632476
72679477,34978.0970086865
72679481,27633.8645437472
72679482,36869.1636006698
72679483,17036.6397106142
72679485,29600.4686489106
72679486,32179.7007146493
72679489,11868.3693013269
72679491,27591.2314406231
72679493,28473.2835289134
72679494,13769.3642017301
72679495,31638.55654497
72679498,27591.2314406231
72679509,35168.648666597
72679510,40960.5477033251
72679515,32573.8162174929
72679517,33145.8344854064
72679526,32921.3519807963
72679527,35254.8814360466
72679528,33140.6592292349
72679529,23699.6080588393
72679713,32508.6178419952
72679714,11409.1250392134
72679717,35961.896031821
72679719,31461.7140409432
72679723,20507.5035387012
72679730,25293.1414106307
72679733,38324.802144513
72679734,27017.7374303881
72679735,24630.9436045501
72679750,22248.100854953
72679751,27598.1642936383
72679752,27419.0337142552
72679777,28011.2661706504
72679778,34517.4650023895
72679791,26039.2542966502
72679800,16974.3280847234
72679804,38417.1279977466
72679805,32855.8339639915
72679811,18964.5947895068
72679814,23310.3161436235
72679815,29982.0607566335
72679817,28009.1755216309
72679819,22856.5655975258
72679825,19626.604103153
72679827,53445.7707423851
72679828,33770.677419907
72679829,29950.1797874369
72679831,18407.1585924413
72679832,33513.6677600287
72679833,37075.2341566888
72679834,20600.387790464
72679838,7862.23019620525
72679844,23130.5268717332
72679850,37883.7559859336
72679851,27461.5079227431
72679852,29074.574843499
72679853,29108.7544154063
72679854,27489.9407210229
72679859,36361.6918654219
72679877,22101.8689314359
72679881,33638.0871978128
72679893,15694.88396391
72679898,17532.8675263326
72679899,18037.7229755205
72679900,19227.3816772151
72679918,27472.1392590944
72679919,36325.3957985524
72679920,29854.6311726721
72679921,24263.824884631
72679922,23458.051831444
72679924,33209.7377342956
72679930,11372.0309207429
72679935,13419.1923644232
72679937,31372.4159560866
72679939,37924.0468362422
72679940,15688.0845013519
72679941,19332.0869668039
72679942,36657.9766669034
72679943,31752.7443150268
72679945,31565.5893357492
72679947,19227.4388408024
72679949,12229.7728131521
72679955,14116.6445934229
72679957,34674.2011946371
72679964,37176.0218279818
72679969,31512.152874978
72679971,41078.0474870977
72679973,18322.6404148643
72679976,26380.8017274871
72679980,15636.3836802633
72679982,21647.9406794519
72679984,22705.4175636511
72679985,21961.4103364971
72679989,18308.1064209786
72679993,13722.2679473333
72679998,25491.5737075668
72680000,9348.66987473396
72680001,23311.1531371513
72680003,21986.4579575671
72680004,30928.242579981
72680006,8848.62700624821
72680008,32961.3035592637
72680024,18708.3328749526
72680038,31567.9298664056
72680044,28023.2810615435
72680048,31832.0567731821
72680051,13854.5333540818
72680059,25481.0221146234
72680060,32170.723736622
72680063,32170.723736622
72680064,27034.8881366978
72680066,18511.2485187263
72680070,24084.9601304163
72680074,13018.3975181717
72680078,13468.7090996162
72680079,11768.2716647043
72680080,17169.7264672625
72680082,20159.548260738
72680084,21313.8186464493
72680093,19863.389547318
72680094,30622.8230472262
72680096,10268.8463729158
72680098,25794.6536397571
72680099,10268.8463729158
72680101,27495.9946032597
72680102,22775.0792694857
72680103,33639.5513080528
72680106,21802.9541077145
72680107,17554.7091885201
72680110,23990.3028339087
72680114,6510.36815137082
72680118,6347.91717663461
72680120,8569.67622642126
72680122,21257.207796059
72680143,8015.38625391329
72680145,31845.1492716937
72680146,10746.0972608414
72680147,12428.9546821751
72680155,22011.3433392201
72680156,29282.9201348998
72680159,16697.6150604237
72680161,25112.1622457858
72680165,7340.71424432932
72680169,7831.44276371276
72680170,7606.56574079862
72680171,19574.7654308225
72680172,7896.88982062108
72680173,12088.5382739524
72680174,19121.4745183504
72680178,27320.1084599715
72680180,26976.881860606
72680185,28048.4479103691
72680186,28528.3801299493
72680191,32300.5491318995
72680196,18924.0907251715
72680198,21748.3173131663
72680201,23283.6220866714
72680203,21202.5478176422
72680205,12785.8697860962
72680206,27550.3356411066
72680207,15788.6099431045
72680210,22919.3678394541
72680214,9604.00041031275
72680219,21783.1358439702
72680220,11027.3574750048
72680222,27310.5316971835
72680223,22525.0093685387
72680226,30957.8856484363
72680228,20903.8694115474
72680230,16267.7684644969
72680236,13871.5320119684
72680242,31510.6945456987
72680305,27973.4954611844
72680372,33959.0599324962
72680393,28690.1582838023
72680398,36020.9348566804
72680688,36309.1191271995
72680697,26523.2299617134
72680700,24183.2197480322
72680704,23462.0956314118
72680718,23264.513118586
72680722,27378.7242892556
72680731,30527.0362999564
72680737,22382.630490797
72680740,26319.3651096947
72680773,24369.5394466346
72680778,32145.3211992015
72680790,26899.0158685385
72680832,50135.8104153766
72680850,14661.6496477303
72680891,30177.3838089158
72680907,28647.9168860834
72680916,25842.9428360764
72680925,39153.3562459178
72681153,22531.7977647727
72681226,22200.5641678539
72681258,21901.5835452691
72681472,27280.4757226899
72681585,22199.0366931512
72681744,21556.5272036521
72681851,22804.3521738952
72681860,21242.1769319593
72682010,22203.4410899224
72682612,17339.6729857091
72682640,30102.9564902065
72682644,29903.5748281938
72682648,27819.625338042
72682649,27991.3617186697
72682654,42082.9648461827
72682891,35789.6121908989
72682893,27500.2138540824
72682895,24967.9847628971
72682898,27100.7949750814
72682906,22073.467979843
72682915,28346.517508071
72682929,28412.0250903699
72683172,39616.4004030286
72683175,26247.3122622677
72683178,19819.9123788154
72683179,32809.1505104205
72683180,32335.0458301568
72683182,21977.8817090317
72683185,15896.9247064432
72683258,19220.956245468
72683260,31284.4609972949
72683266,32881.7414238382
72683267,44340.3037094488
72683268,33013.761124777
